DSI,EIC,FLPDYR,MARS,XTOT,e00200,e00200p,e00200s,RECID
0,2,2019,1,3,960,960,0,643
0,3,2019,1,4,960,960,0,644
0,0,2019,2,2,960,672,288,645
0,1,2019,2,3,960,672,288,646
0,2,2019,2,4,960,672,288,647
0,3,2019,2,5,960,672,288,648
0,0,2019,1,1,972,972,0,649
0,1,2019,1,2,972,972,0,650
0,2,2019,1,3,972,972,0,651
0,3,2019,1,4,972,972,0,652
0,0,2019,2,2,972,680.4,291.6,653
0,1,2019,2,3,972,680.4,291.6,654
0,2,2019,2,4,972,680.4,291.6,655
0,3,2019,2,5,972,680.4,291.6,656
0,0,2019,1,1,984,984,0,657
0,1,2019,1,2,984,984,0,658
0,2,2019,1,3,984,984,0,659
0,3,2019,1,4,984,984,0,660
0,0,2019,2,2,984,688.8,295.20000000000005,661
0,1,2019,2,3,984,688.8,295.20000000000005,662
0,2,2019,2,4,984,688.8,295.20000000000005,663
0,3,2019,2,5,984,688.8,295.20000000000005,664
0,0,2019,1,1,996,996,0,665
0,1,2019,1,2,996,996,0,666
0,2,2019,1,3,996,996,0,667
0,3,2019,1,4,996,996,0,668
0,0,2019,2,2,996,697.2,298.79999999999995,669
0,1,2019,2,3,996,697.2,298.79999999999995,670
0,2,2019,2,4,996,697.2,298.79999999999995,671
0,3,2019,2,5,996,697.2,298.79999999999995,672
0,0,2019,1,1,1008,1008,0,673
0,1,2019,1,2,1008,1008,0,674
0,2,2019,1,3,1008,1008,0,675
0,3,2019,1,4,1008,1008,0,676
0,0,2019,2,2,1008,705.6,302.4,677
0,1,2019,2,3,1008,705.6,302.4,678
0,2,2019,2,4,1008,705.6,302.4,679
0,3,2019,2,5,1008,705.6,302.4,680
0,0,2019,1,1,1020,1020,0,681
0,1,2019,1,2,1020,1020,0,682
0,2,2019,1,3,1020,1020,0,683
0,3,2019,1,4,1020,1020,0,684
0,0,2019,2,2,1020,714,306,685
0,1,2019,2,3,1020,714,306,686
0,2,2019,2,4,1020,714,306,687
0,3,2019,2,5,1020,714,306,688
0,0,2019,1,1,1032,1032,0,689
0,1,2019,1,2,1032,1032,0,690
0,2,2019,1,3,1032,1032,0,691
0,3,2019,1,4,1032,1032,0,692
0,0,2019,2,2,1032,722.4,309.6,693
0,1,2019,2,3,1032,722.4,309.6,694
0,2,2019,2,4,1032,722.4,309.6,695
0,3,2019,2,5,1032,722.4,309.6,696
0,0,2019,1,1,1044,1044,0,697
0,1,2019,1,2,1044,1044,0,698
0,2,2019,1,3,1044,1044,0,699
0,3,2019,1,4,1044,1044,0,700
0,0,2019,2,2,1044,730.8,313.20000000000005,701
0,1,2019,2,3,1044,730.8,313.20000000000005,702
0,2,2019,2,4,1044,730.8,313.20000000000005,703
0,3,2019,2,5,1044,730.8,313.20000000000005,704
0,0,2019,1,1,1056,1056,0,705
0,1,2019,1,2,1056,1056,0,706
0,2,2019,1,3,1056,1056,0,707
0,3,2019,1,4,1056,1056,0,708
0,0,2019,2,2,1056,739.2,316.79999999999995,709
0,1,2019,2,3,1056,739.2,316.79999999999995,710
0,2,2019,2,4,1056,739.2,316.79999999999995,711
0,3,2019,2,5,1056,739.2,316.79999999999995,712
0,0,2019,1,1,1068,1068,0,713
0,1,2019,1,2,1068,1068,0,714
0,2,2019,1,3,1068,1068,0,715
0,3,2019,1,4,1068,1068,0,716
0,0,2019,2,2,1068,747.6,320.4,717
0,1,2019,2,3,1068,747.6,320.4,718
0,2,2019,2,4,1068,747.6,320.4,719
0,3,2019,2,5,1068,747.6,320.4,720
0,0,2019,1,1,1080,1080,0,721
0,1,2019,1,2,1080,1080,0,722
0,2,2019,1,3,1080,1080,0,723
0,3,2019,1,4,1080,1080,0,724
0,0,2019,2,2,1080,756,324,725
0,1,2019,2,3,1080,756,324,726
0,2,2019,2,4,1080,756,324,727
0,3,2019,2,5,1080,756,324,728
0,0,2019,1,1,1092,1092,0,729
0,1,2019,1,2,1092,1092,0,730
0,2,2019,1,3,1092,1092,0,731
0,3,2019,1,4,1092,1092,0,732
0,0,2019,2,2,1092,764.4,327.6,733
0,1,2019,2,3,1092,764.4,327.6,734
0,2,2019,2,4,1092,764.4,327.6,735
0,3,2019,2,5,1092,764.4,327.6,736
0,0,2019,1,1,1104,1104,0,737
0,1,2019,1,2,1104,1104,0,738
0,2,2019,1,3,1104,1104,0,739
0,3,2019,1,4,1104,1104,0,740
0,0,2019,2,2,1104,772.8,331.20000000000005,741
0,1,2019,2,3,1104,772.8,331.20000000000005,742
0,2,2019,2,4,1104,772.8,331.20000000000005,743
0,3,2019,2,5,1104,772.8,331.20000000000005,744
0,0,2019,1,1,1116,1116,0,745
0,1,2019,1,2,1116,1116,0,746
0,2,2019,1,3,1116,1116,0,747
0,3,2019,1,4,1116,1116,0,748
0,0,2019,2,2,1116,781.2,334.79999999999995,749
0,1,2019,2,3,1116,781.2,334.79999999999995,750
0,2,2019,2,4,1116,781.2,334.79999999999995,751
0,3,2019,2,5,1116,781.2,334.79999999999995,752
0,0,2019,1,1,1128,1128,0,753
0,1,2019,1,2,1128,1128,0,754
0,2,2019,1,3,1128,1128,0,755
0,3,2019,1,4,1128,1128,0,756
0,0,2019,2,2,1128,789.6,338.4,757
0,1,2019,2,3,1128,789.6,338.4,758
0,2,2019,2,4,1128,789.6,338.4,759
0,3,2019,2,5,1128,789.6,338.4,760
0,0,2019,1,1,1140,1140,0,761
0,1,2019,1,2,1140,1140,0,762
0,2,2019,1,3,1140,1140,0,763
0,3,2019,1,4,1140,1140,0,764
0,0,2019,2,2,1140,798,342,765
0,1,2019,2,3,1140,798,342,766
0,2,2019,2,4,1140,798,342,767
0,3,2019,2,5,1140,798,342,768
0,0,2019,1,1,1152,1152,0,769
0,1,2019,1,2,1152,1152,0,770
0,2,2019,1,3,1152,1152,0,771
0,3,2019,1,4,1152,1152,0,772
0,0,2019,2,2,1152,806.4,345.6,773
0,1,2019,2,3,1152,806.4,345.6,774
0,2,2019,2,4,1152,806.4,345.6,775
0,3,2019,2,5,1152,806.4,345.6,776
0,0,2019,1,1,1164,1164,0,777
0,1,2019,1,2,1164,1164,0,778
0,2,2019,1,3,1164,1164,0,779
0,3,2019,1,4,1164,1164,0,780
0,0,2019,2,2,1164,814.8,349.20000000000005,781
0,1,2019,2,3,1164,814.8,349.20000000000005,782
0,2,2019,2,4,1164,814.8,349.20000000000005,783
0,3,2019,2,5,1164,814.8,349.20000000000005,784
0,0,2019,1,1,1176,1176,0,785
0,1,2019,1,2,1176,1176,0,786
0,2,2019,1,3,1176,1176,0,787
0,3,2019,1,4,1176,1176,0,788
0,0,2019,2,2,1176,823.2,352.79999999999995,789
0,1,2019,2,3,1176,823.2,352.79999999999995,790
0,2,2019,2,4,1176,823.2,352.79999999999995,791
0,3,2019,2,5,1176,823.2,352.79999999999995,792
0,0,2019,1,1,1188,1188,0,793
0,1,2019,1,2,1188,1188,0,794
0,2,2019,1,3,1188,1188,0,795
0,3,2019,1,4,1188,1188,0,796
0,0,2019,2,2,1188,831.6,356.4,797
0,1,2019,2,3,1188,831.6,356.4,798
0,2,2019,2,4,1188,831.6,356.4,799
0,3,2019,2,5,1188,831.6,356.4,800
0,0,2019,1,1,1200,1200,0,801
0,1,2019,1,2,1200,1200,0,802
0,2,2019,1,3,1200,1200,0,803
0,3,2019,1,4,1200,1200,0,804
0,0,2019,2,2,1200,840,360,805
0,1,2019,2,3,1200,840,360,806
0,2,2019,2,4,1200,840,360,807
0,3,2019,2,5,1200,840,360,808
0,0,2019,1,1,1212,1212,0,809
0,1,2019,1,2,1212,1212,0,810
0,2,2019,1,3,1212,1212,0,811
0,3,2019,1,4,1212,1212,0,812
0,0,2019,2,2,1212,848.4,363.6,813
0,1,2019,2,3,1212,848.4,363.6,814
0,2,2019,2,4,1212,848.4,363.6,815
0,3,2019,2,5,1212,848.4,363.6,816
0,0,2019,1,1,1224,1224,0,817
0,1,2019,1,2,1224,1224,0,818
0,2,2019,1,3,1224,1224,0,819
0,3,2019,1,4,1224,1224,0,820
0,0,2019,2,2,1224,856.8,367.20000000000005,821
0,1,2019,2,3,1224,856.8,367.20000000000005,822
0,2,2019,2,4,1224,856.8,367.20000000000005,823
0,3,2019,2,5,1224,856.8,367.20000000000005,824
0,0,2019,1,1,1236,1236,0,825
0,1,2019,1,2,1236,1236,0,826
0,2,2019,1,3,1236,1236,0,827
0,3,2019,1,4,1236,1236,0,828
0,0,2019,2,2,1236,865.2,370.79999999999995,829
0,1,2019,2,3,1236,865.2,370.79999999999995,830
0,2,2019,2,4,1236,865.2,370.79999999999995,831
0,3,2019,2,5,1236,865.2,370.79999999999995,832
0,0,2019,1,1,1248,1248,0,833
0,1,2019,1,2,1248,1248,0,834
0,2,2019,1,3,1248,1248,0,835
0,3,2019,1,4,1248,1248,0,836
0,0,2019,2,2,1248,873.6,374.4,837
0,1,2019,2,3,1248,873.6,374.4,838
0,2,2019,2,4,1248,873.6,374.4,839
0,3,2019,2,5,1248,873.6,374.4,840
0,0,2019,1,1,1260,1260,0,841
0,1,2019,1,2,1260,1260,0,842
0,2,2019,1,3,1260,1260,0,843
0,3,2019,1,4,1260,1260,0,844
0,0,2019,2,2,1260,882,378,845
0,1,2019,2,3,1260,882,378,846
0,2,2019,2,4,1260,882,378,847
0,3,2019,2,5,1260,882,378,848
0,0,2019,1,1,1272,1272,0,849
0,1,2019,1,2,1272,1272,0,850
0,2,2019,1,3,1272,1272,0,851
0,3,2019,1,4,1272,1272,0,852
0,0,2019,2,2,1272,890.4,381.6,853
0,1,2019,2,3,1272,890.4,381.6,854
0,2,2019,2,4,1272,890.4,381.6,855
0,3,2019,2,5,1272,890.4,381.6,856
0,0,2019,1,1,1284,1284,0,857
0,1,2019,1,2,1284,1284,0,858
0,2,2019,1,3,1284,1284,0,859
0,3,2019,1,4,1284,1284,0,860
0,0,2019,2,2,1284,898.8,385.20000000000005,861
0,1,2019,2,3,1284,898.8,385.20000000000005,862
0,2,2019,2,4,1284,898.8,385.20000000000005,863
0,3,2019,2,5,1284,898.8,385.20000000000005,864
0,0,2019,1,1,1296,1296,0,865
0,1,2019,1,2,1296,1296,0,866
0,2,2019,1,3,1296,1296,0,867
0,3,2019,1,4,1296,1296,0,868
0,0,2019,2,2,1296,907.2,388.79999999999995,869
0,1,2019,2,3,1296,907.2,388.79999999999995,870
0,2,2019,2,4,1296,907.2,388.79999999999995,871
0,3,2019,2,5,1296,907.2,388.79999999999995,872
0,0,2019,1,1,1308,1308,0,873
0,1,2019,1,2,1308,1308,0,874
0,2,2019,1,3,1308,1308,0,875
0,3,2019,1,4,1308,1308,0,876
0,0,2019,2,2,1308,915.6,392.4,877
0,1,2019,2,3,1308,915.6,392.4,878
0,2,2019,2,4,1308,915.6,392.4,879
0,3,2019,2,5,1308,915.6,392.4,880
0,0,2019,1,1,1320,1320,0,881
0,1,2019,1,2,1320,1320,0,882
0,2,2019,1,3,1320,1320,0,883
0,3,2019,1,4,1320,1320,0,884
0,0,2019,2,2,1320,924,396,885
0,1,2019,2,3,1320,924,396,886
0,2,2019,2,4,1320,924,396,887
0,3,2019,2,5,1320,924,396,888
0,0,2019,1,1,1332,1332,0,889
0,1,2019,1,2,1332,1332,0,890
0,2,2019,1,3,1332,1332,0,891
0,3,2019,1,4,1332,1332,0,892
0,0,2019,2,2,1332,932.4,399.6,893
0,1,2019,2,3,1332,932.4,399.6,894
0,2,2019,2,4,1332,932.4,399.6,895
0,3,2019,2,5,1332,932.4,399.6,896
0,0,2019,1,1,1344,1344,0,897
0,1,2019,1,2,1344,1344,0,898
0,2,2019,1,3,1344,1344,0,899
0,3,2019,1,4,1344,1344,0,900
0,0,2019,2,2,1344,940.8,403.20000000000005,901
0,1,2019,2,3,1344,940.8,403.20000000000005,902
0,2,2019,2,4,1344,940.8,403.20000000000005,903
0,3,2019,2,5,1344,940.8,403.20000000000005,904
0,0,2019,1,1,1356,1356,0,905
0,1,2019,1,2,1356,1356,0,906
0,2,2019,1,3,1356,1356,0,907
0,3,2019,1,4,1356,1356,0,908
0,0,2019,2,2,1356,949.2,406.79999999999995,909
0,1,2019,2,3,1356,949.2,406.79999999999995,910
0,2,2019,2,4,1356,949.2,406.79999999999995,911
0,3,2019,2,5,1356,949.2,406.79999999999995,912
0,0,2019,1,1,1368,1368,0,913
0,1,2019,1,2,1368,1368,0,914
0,2,2019,1,3,1368,1368,0,915
0,3,2019,1,4,1368,1368,0,916
0,0,2019,2,2,1368,957.6,410.4,917
0,1,2019,2,3,1368,957.6,410.4,918
0,2,2019,2,4,1368,957.6,410.4,919
0,3,2019,2,5,1368,957.6,410.4,920
0,0,2019,1,1,1380,1380,0,921
0,1,2019,1,2,1380,1380,0,922
0,2,2019,1,3,1380,1380,0,923
0,3,2019,1,4,1380,1380,0,924
0,0,2019,2,2,1380,966,414,925
0,1,2019,2,3,1380,966,414,926
0,2,2019,2,4,1380,966,414,927
0,3,2019,2,5,1380,966,414,928
0,0,2019,1,1,1392,1392,0,929
0,1,2019,1,2,1392,1392,0,930
0,2,2019,1,3,1392,1392,0,931
0,3,2019,1,4,1392,1392,0,932
0,0,2019,2,2,1392,974.4,417.6,933
0,1,2019,2,3,1392,974.4,417.6,934
0,2,2019,2,4,1392,974.4,417.6,935
0,3,2019,2,5,1392,974.4,417.6,936
0,0,2019,1,1,1404,1404,0,937
0,1,2019,1,2,1404,1404,0,938
0,2,2019,1,3,1404,1404,0,939
0,3,2019,1,4,1404,1404,0,940
0,0,2019,2,2,1404,982.8,421.20000000000005,941
0,1,2019,2,3,1404,982.8,421.20000000000005,942
0,2,2019,2,4,1404,982.8,421.20000000000005,943
0,3,2019,2,5,1404,982.8,421.20000000000005,944
0,0,2019,1,1,1416,1416,0,945
0,1,2019,1,2,1416,1416,0,946
0,2,2019,1,3,1416,1416,0,947
0,3,2019,1,4,1416,1416,0,948
0,0,2019,2,2,1416,991.2,424.79999999999995,949
0,1,2019,2,3,1416,991.2,424.79999999999995,950
0,2,2019,2,4,1416,991.2,424.79999999999995,951
0,3,2019,2,5,1416,991.2,424.79999999999995,952
0,0,2019,1,1,1428,1428,0,953
0,1,2019,1,2,1428,1428,0,954
0,2,2019,1,3,1428,1428,0,955
0,3,2019,1,4,1428,1428,0,956
0,0,2019,2,2,1428,999.6,428.4,957
0,1,2019,2,3,1428,999.6,428.4,958
0,2,2019,2,4,1428,999.6,428.4,959
0,3,2019,2,5,1428,999.6,428.4,960
0,0,2019,1,1,1440,1440,0,961
0,1,2019,1,2,1440,1440,0,962
0,2,2019,1,3,1440,1440,0,963
0,3,2019,1,4,1440,1440,0,964
0,0,2019,2,2,1440,1008,432,965
0,1,2019,2,3,1440,1008,432,966
0,2,2019,2,4,1440,1008,432,967
0,3,2019,2,5,1440,1008,432,968
0,0,2019,1,1,1452,1452,0,969
0,1,2019,1,2,1452,1452,0,970
0,2,2019,1,3,1452,1452,0,971
0,3,2019,1,4,1452,1452,0,972
0,0,2019,2,2,1452,1016.4,435.6,973
0,1,2019,2,3,1452,1016.4,435.6,974
0,2,2019,2,4,1452,1016.4,435.6,975
0,3,2019,2,5,1452,1016.4,435.6,976
0,0,2019,1,1,1464,1464,0,977
0,1,2019,1,2,1464,1464,0,978
0,2,2019,1,3,1464,1464,0,979
0,3,2019,1,4,1464,1464,0,980
0,0,2019,2,2,1464,1024.8,439.20000000000005,981
0,1,2019,2,3,1464,1024.8,439.20000000000005,982
0,2,2019,2,4,1464,1024.8,439.20000000000005,983
0,3,2019,2,5,1464,1024.8,439.20000000000005,984
0,0,2019,1,1,1476,1476,0,985
0,1,2019,1,2,1476,1476,0,986
0,2,2019,1,3,1476,1476,0,987
0,3,2019,1,4,1476,1476,0,988
0,0,2019,2,2,1476,1033.2,442.79999999999995,989
0,1,2019,2,3,1476,1033.2,442.79999999999995,990
0,2,2019,2,4,1476,1033.2,442.79999999999995,991
0,3,2019,2,5,1476,1033.2,442.79999999999995,992
0,0,2019,1,1,1488,1488,0,993
0,1,2019,1,2,1488,1488,0,994
0,2,2019,1,3,1488,1488,0,995
0,3,2019,1,4,1488,1488,0,996
0,0,2019,2,2,1488,1041.6,446.4000000000001,997
0,1,2019,2,3,1488,1041.6,446.4000000000001,998
0,2,2019,2,4,1488,1041.6,446.4000000000001,999
0,3,2019,2,5,1488,1041.6,446.4000000000001,1000
0,0,2019,1,1,1500,1500,0,1001
0,1,2019,1,2,1500,1500,0,1002
0,2,2019,1,3,1500,1500,0,1003
0,3,2019,1,4,1500,1500,0,1004
0,0,2019,2,2,1500,1050,450,1005
0,1,2019,2,3,1500,1050,450,1006
0,2,2019,2,4,1500,1050,450,1007
0,3,2019,2,5,1500,1050,450,1008
0,0,2019,1,1,1512,1512,0,1009
0,1,2019,1,2,1512,1512,0,1010
0,2,2019,1,3,1512,1512,0,1011
0,3,2019,1,4,1512,1512,0,1012
0,0,2019,2,2,1512,1058.4,453.5999999999999,1013
0,1,2019,2,3,1512,1058.4,453.5999999999999,1014
0,2,2019,2,4,1512,1058.4,453.5999999999999,1015
0,3,2019,2,5,1512,1058.4,453.5999999999999,1016
0,0,2019,1,1,1524,1524,0,1017
0,1,2019,1,2,1524,1524,0,1018
0,2,2019,1,3,1524,1524,0,1019
0,3,2019,1,4,1524,1524,0,1020
0,0,2019,2,2,1524,1066.8,457.20000000000005,1021
0,1,2019,2,3,1524,1066.8,457.20000000000005,1022
0,2,2019,2,4,1524,1066.8,457.20000000000005,1023
0,3,2019,2,5,1524,1066.8,457.20000000000005,1024
0,0,2019,1,1,1536,1536,0,1025
0,1,2019,1,2,1536,1536,0,1026
0,2,2019,1,3,1536,1536,0,1027
0,3,2019,1,4,1536,1536,0,1028
0,0,2019,2,2,1536,1075.2,460.79999999999995,1029
0,1,2019,2,3,1536,1075.2,460.79999999999995,1030
0,2,2019,2,4,1536,1075.2,460.79999999999995,1031
0,3,2019,2,5,1536,1075.2,460.79999999999995,1032
0,0,2019,1,1,1548,1548,0,1033
0,1,2019,1,2,1548,1548,0,1034
0,2,2019,1,3,1548,1548,0,1035
0,3,2019,1,4,1548,1548,0,1036
0,0,2019,2,2,1548,1083.6,464.4000000000001,1037
0,1,2019,2,3,1548,1083.6,464.4000000000001,1038
0,2,2019,2,4,1548,1083.6,464.4000000000001,1039
0,3,2019,2,5,1548,1083.6,464.4000000000001,1040
0,0,2019,1,1,1560,1560,0,1041
0,1,2019,1,2,1560,1560,0,1042
0,2,2019,1,3,1560,1560,0,1043
0,3,2019,1,4,1560,1560,0,1044
0,0,2019,2,2,1560,1092,468,1045
0,1,2019,2,3,1560,1092,468,1046
0,2,2019,2,4,1560,1092,468,1047
0,3,2019,2,5,1560,1092,468,1048
0,0,2019,1,1,1572,1572,0,1049
0,1,2019,1,2,1572,1572,0,1050
0,2,2019,1,3,1572,1572,0,1051
0,3,2019,1,4,1572,1572,0,1052
0,0,2019,2,2,1572,1100.4,471.5999999999999,1053
0,1,2019,2,3,1572,1100.4,471.5999999999999,1054
0,2,2019,2,4,1572,1100.4,471.5999999999999,1055
0,3,2019,2,5,1572,1100.4,471.5999999999999,1056
0,0,2019,1,1,1584,1584,0,1057
0,1,2019,1,2,1584,1584,0,1058
0,2,2019,1,3,1584,1584,0,1059
0,3,2019,1,4,1584,1584,0,1060
0,0,2019,2,2,1584,1108.8,475.20000000000005,1061
0,1,2019,2,3,1584,1108.8,475.20000000000005,1062
0,2,2019,2,4,1584,1108.8,475.20000000000005,1063
0,3,2019,2,5,1584,1108.8,475.20000000000005,1064
0,0,2019,1,1,1596,1596,0,1065
0,1,2019,1,2,1596,1596,0,1066
0,2,2019,1,3,1596,1596,0,1067
0,3,2019,1,4,1596,1596,0,1068
0,0,2019,2,2,1596,1117.2,478.79999999999995,1069
0,1,2019,2,3,1596,1117.2,478.79999999999995,1070
0,2,2019,2,4,1596,1117.2,478.79999999999995,1071
0,3,2019,2,5,1596,1117.2,478.79999999999995,1072
0,0,2019,1,1,1608,1608,0,1073
0,1,2019,1,2,1608,1608,0,1074
0,2,2019,1,3,1608,1608,0,1075
0,3,2019,1,4,1608,1608,0,1076
0,0,2019,2,2,1608,1125.6,482.4000000000001,1077
0,1,2019,2,3,1608,1125.6,482.4000000000001,1078
0,2,2019,2,4,1608,1125.6,482.4000000000001,1079
0,3,2019,2,5,1608,1125.6,482.4000000000001,1080
0,0,2019,1,1,1620,1620,0,1081
0,1,2019,1,2,1620,1620,0,1082
0,2,2019,1,3,1620,1620,0,1083
0,3,2019,1,4,1620,1620,0,1084
0,0,2019,2,2,1620,1134,486,1085
0,1,2019,2,3,1620,1134,486,1086
0,2,2019,2,4,1620,1134,486,1087
0,3,2019,2,5,1620,1134,486,1088
0,0,2019,1,1,1632,1632,0,1089
0,1,2019,1,2,1632,1632,0,1090
0,2,2019,1,3,1632,1632,0,1091
0,3,2019,1,4,1632,1632,0,1092
0,0,2019,2,2,1632,1142.4,489.5999999999999,1093
0,1,2019,2,3,1632,1142.4,489.5999999999999,1094
0,2,2019,2,4,1632,1142.4,489.5999999999999,1095
0,3,2019,2,5,1632,1142.4,489.5999999999999,1096
0,0,2019,1,1,1644,1644,0,1097
0,1,2019,1,2,1644,1644,0,1098
0,2,2019,1,3,1644,1644,0,1099
0,3,2019,1,4,1644,1644,0,1100
0,0,2019,2,2,1644,1150.8,493.20000000000005,1101
0,1,2019,2,3,1644,1150.8,493.20000000000005,1102
0,2,2019,2,4,1644,1150.8,493.20000000000005,1103
0,3,2019,2,5,1644,1150.8,493.20000000000005,1104
0,0,2019,1,1,1656,1656,0,1105
0,1,2019,1,2,1656,1656,0,1106
0,2,2019,1,3,1656,1656,0,1107
0,3,2019,1,4,1656,1656,0,1108
0,0,2019,2,2,1656,1159.2,496.79999999999995,1109
0,1,2019,2,3,1656,1159.2,496.79999999999995,1110
0,2,2019,2,4,1656,1159.2,496.79999999999995,1111
0,3,2019,2,5,1656,1159.2,496.79999999999995,1112
0,0,2019,1,1,1668,1668,0,1113
0,1,2019,1,2,1668,1668,0,1114
0,2,2019,1,3,1668,1668,0,1115
0,3,2019,1,4,1668,1668,0,1116
0,0,2019,2,2,1668,1167.6,500.4000000000001,1117
0,1,2019,2,3,1668,1167.6,500.4000000000001,1118
0,2,2019,2,4,1668,1167.6,500.4000000000001,1119
0,3,2019,2,5,1668,1167.6,500.4000000000001,1120
0,0,2019,1,1,1680,1680,0,1121
0,1,2019,1,2,1680,1680,0,1122
0,2,2019,1,3,1680,1680,0,1123
0,3,2019,1,4,1680,1680,0,1124
0,0,2019,2,2,1680,1176,504,1125
0,1,2019,2,3,1680,1176,504,1126
0,2,2019,2,4,1680,1176,504,1127
0,3,2019,2,5,1680,1176,504,1128
0,0,2019,1,1,1692,1692,0,1129
0,1,2019,1,2,1692,1692,0,1130
0,2,2019,1,3,1692,1692,0,1131
0,3,2019,1,4,1692,1692,0,1132
0,0,2019,2,2,1692,1184.4,507.5999999999999,1133
0,1,2019,2,3,1692,1184.4,507.5999999999999,1134
0,2,2019,2,4,1692,1184.4,507.5999999999999,1135
0,3,2019,2,5,1692,1184.4,507.5999999999999,1136
0,0,2019,1,1,1704,1704,0,1137
0,1,2019,1,2,1704,1704,0,1138
0,2,2019,1,3,1704,1704,0,1139
0,3,2019,1,4,1704,1704,0,1140
0,0,2019,2,2,1704,1192.8,511.20000000000005,1141
0,1,2019,2,3,1704,1192.8,511.20000000000005,1142
0,2,2019,2,4,1704,1192.8,511.20000000000005,1143
0,3,2019,2,5,1704,1192.8,511.20000000000005,1144
0,0,2019,1,1,1716,1716,0,1145
0,1,2019,1,2,1716,1716,0,1146
0,2,2019,1,3,1716,1716,0,1147
0,3,2019,1,4,1716,1716,0,1148
0,0,2019,2,2,1716,1201.2,514.8,1149
0,1,2019,2,3,1716,1201.2,514.8,1150
0,2,2019,2,4,1716,1201.2,514.8,1151
0,3,2019,2,5,1716,1201.2,514.8,1152
0,0,2019,1,1,1728,1728,0,1153
0,1,2019,1,2,1728,1728,0,1154
0,2,2019,1,3,1728,1728,0,1155
0,3,2019,1,4,1728,1728,0,1156
0,0,2019,2,2,1728,1209.6,518.4000000000001,1157
0,1,2019,2,3,1728,1209.6,518.4000000000001,1158
0,2,2019,2,4,1728,1209.6,518.4000000000001,1159
0,3,2019,2,5,1728,1209.6,518.4000000000001,1160
0,0,2019,1,1,1740,1740,0,1161
0,1,2019,1,2,1740,1740,0,1162
0,2,2019,1,3,1740,1740,0,1163
0,3,2019,1,4,1740,1740,0,1164
0,0,2019,2,2,1740,1218,522,1165
0,1,2019,2,3,1740,1218,522,1166
0,2,2019,2,4,1740,1218,522,1167
0,3,2019,2,5,1740,1218,522,1168
0,0,2019,1,1,1752,1752,0,1169
0,1,2019,1,2,1752,1752,0,1170
0,2,2019,1,3,1752,1752,0,1171
0,3,2019,1,4,1752,1752,0,1172
0,0,2019,2,2,1752,1226.4,525.5999999999999,1173
0,1,2019,2,3,1752,1226.4,525.5999999999999,1174
0,2,2019,2,4,1752,1226.4,525.5999999999999,1175
0,3,2019,2,5,1752,1226.4,525.5999999999999,1176
0,0,2019,1,1,1764,1764,0,1177
0,1,2019,1,2,1764,1764,0,1178
0,2,2019,1,3,1764,1764,0,1179
0,3,2019,1,4,1764,1764,0,1180
0,0,2019,2,2,1764,1234.8,529.2,1181
0,1,2019,2,3,1764,1234.8,529.2,1182
0,2,2019,2,4,1764,1234.8,529.2,1183
0,3,2019,2,5,1764,1234.8,529.2,1184
0,0,2019,1,1,1776,1776,0,1185
0,1,2019,1,2,1776,1776,0,1186
0,2,2019,1,3,1776,1776,0,1187
0,3,2019,1,4,1776,1776,0,1188
0,0,2019,2,2,1776,1243.2,532.8,1189
0,1,2019,2,3,1776,1243.2,532.8,1190
0,2,2019,2,4,1776,1243.2,532.8,1191
0,3,2019,2,5,1776,1243.2,532.8,1192
0,0,2019,1,1,1788,1788,0,1193
0,1,2019,1,2,1788,1788,0,1194
0,2,2019,1,3,1788,1788,0,1195
0,3,2019,1,4,1788,1788,0,1196
0,0,2019,2,2,1788,1251.6,536.4000000000001,1197
0,1,2019,2,3,1788,1251.6,536.4000000000001,1198
0,2,2019,2,4,1788,1251.6,536.4000000000001,1199
0,3,2019,2,5,1788,1251.6,536.4000000000001,1200
0,0,2019,1,1,1800,1800,0,1201
0,1,2019,1,2,1800,1800,0,1202
0,2,2019,1,3,1800,1800,0,1203
0,3,2019,1,4,1800,1800,0,1204
0,0,2019,2,2,1800,1260,540,1205
0,1,2019,2,3,1800,1260,540,1206
0,2,2019,2,4,1800,1260,540,1207
0,3,2019,2,5,1800,1260,540,1208
0,0,2019,1,1,1812,1812,0,1209
0,1,2019,1,2,1812,1812,0,1210
0,2,2019,1,3,1812,1812,0,1211
0,3,2019,1,4,1812,1812,0,1212
0,0,2019,2,2,1812,1268.4,543.5999999999999,1213
0,1,2019,2,3,1812,1268.4,543.5999999999999,1214
0,2,2019,2,4,1812,1268.4,543.5999999999999,1215
0,3,2019,2,5,1812,1268.4,543.5999999999999,1216
0,0,2019,1,1,1824,1824,0,1217
0,1,2019,1,2,1824,1824,0,1218
0,2,2019,1,3,1824,1824,0,1219
0,3,2019,1,4,1824,1824,0,1220
0,0,2019,2,2,1824,1276.8,547.2,1221
0,1,2019,2,3,1824,1276.8,547.2,1222
0,2,2019,2,4,1824,1276.8,547.2,1223
0,3,2019,2,5,1824,1276.8,547.2,1224
0,0,2019,1,1,1836,1836,0,1225
0,1,2019,1,2,1836,1836,0,1226
0,2,2019,1,3,1836,1836,0,1227
0,3,2019,1,4,1836,1836,0,1228
0,0,2019,2,2,1836,1285.2,550.8,1229
0,1,2019,2,3,1836,1285.2,550.8,1230
0,2,2019,2,4,1836,1285.2,550.8,1231
0,3,2019,2,5,1836,1285.2,550.8,1232
